373,200
333,400
351,600
387,800
390,1000
389,1200
400,1400
423,1600
2560,1800
3820,2000
3675,2200
3885,2400
3786,2600
439,2800
3117,3000
496,3200
3133,3400
403,3600
3008,3800
712,4000
2689,4200
414,4400
2871,4600
448,4800
3088,5000
487,5200
3236,5400
515,5600
3256,5800
617,6000
3125,6200
600,6400
3145,6600
503,6800
3379,7000
406,7200
3572,7400
3503,7600
454,7800
3185,8000
633,8200
3657,8400
398,8600
446,8800
3505,9000
479,9200
3425,9400
797,9600
3191,9800
800,10000
3012,10200
4282,10400
459,10600
480,10800
487,11000
440,11200
468,11400
474,11600
479,11800
3790,12000
2998,12200
455,12400
471,12600
467,12800
496,13000
490,13200
538,13400
471,13600
3357,13800
2878,14000
467,14200
485,14400
495,14600
557,14800
467,15000
502,15200
4145,15400
3124,15600
483,15800
458,16000
480,16200
495,16400
594,16600
478,16800
581,17000
6871,17200
600,17400
583,17600
514,17800
481,18000
469,18200
527,18400
603,18600
6663,18800
3989,19000
4355,19200
497,19400
479,19600
524,19800
623,20000
520,20200
611,20400
644,20600
625,20800
6415,21000
4182,21200
493,21400
513,21600
621,21800
512,22000
567,22200
592,22400
494,22600
643,22800
7458,23000
632,23200
496,23400
703,23600
600,23800
606,24000
565,24200
518,24400
4178,24600
3408,24800
543,25000
483,25200
567,25400
684,25600
589,25800
521,26000
605,26200
3861,26400
3786,26600
550,26800
601,27000
562,27200
610,27400
537,27600
585,27800
4210,28000
524,28200
3315,28400
558,28600
649,28800
492,29000
611,29200
722,29400
3821,29600
599,29800
3673,30000
551,30200
703,30400
636,30600
607,30800
638,31000
639,31200
3645,31400
4321,31600
594,31800
634,32000
698,32200
674,32400
653,32600
639,32800
3806,33000
527,33200
3363,33400
786,33600
959,33800
1007,34000
960,34200
620,34400
708,34600
755,34800
3815,35000
797,35200
1283,35400
980,35600
1314,35800
1314,36000
1127,36200
3762,36400
848,36600
962,36800
1579,37000
1418,37200
854,37400
998,37600
1728,37800
504,38000
756,38200
738,38400
806,38600
1022,38800
1039,39000
1949,39200
1106,39400
1473,39600
1135,39800
1428,40000
1479,40200
729,40400
1440,40600
660,40800
1604,41000
593,41200
945,41400
1472,41600
727,41800
751,42000
1987,42200
755,42400
837,42600
2113,42800
1454,43000
1278,43200
1062,43400
815,43600
1271,43800
2070,44000
954,44200
1065,44400
1142,44600
1308,44800
1096,45000
1271,45200
1276,45400
2411,45600
1250,45800
1169,46000
1311,46200
1259,46400
1254,46600
2241,46800
1294,47000
1246,47200
1241,47400
1077,47600
1797,47800
1638,48000
2758,48200
1277,48400
1444,48600
1527,48800
1270,49000
1469,49200
1527,49400
1896,49600
2782,49800
1744,50000
1376,50200
1083,50400
3036,50600
1578,50800
1471,51000
1333,51200
1522,51400
1539,51600
1527,51800
1511,52000
1386,52200
1785,52400
1714,52600
1879,52800
2072,53000
3169,53200
1756,53400
1820,53600
1744,53800
1768,54000
650,54200
1795,54400
1423,54600
1760,54800
1847,55000
1958,55200
1705,55400
2032,55600
1626,55800
1776,56000
1966,56200
1906,56400
2020,56600
2320,56800
2311,57000
2152,57200
1888,57400
2100,57600
2044,57800
1937,58000
2065,58200
702,58400
2686,58600
2075,58800
2269,59000
2530,59200
4568,59400
2103,59600
2239,59800
2367,60000
806,60200
1931,60400
1944,60600
2233,60800
2297,61000
2224,61200
2405,61400
2264,61600
2471,61800
2358,62000
3474,62200
2595,62400
807,62600
2493,62800
2985,63000
2970,63200
2457,63400
2723,63600
2581,63800
2881,64000
8076,64200
2765,64400
3685,64600
2960,64800
3125,65000
2988,65200
2959,65400
22743,65600
